embedding_index,row_index,sentence_index,game_id,game_name,genre_id,genre_name,sentence
4134,375,9,082,Farm Heroes Saga,07,Puzzle game,"At the same time, the controls are highly intuitive, smooth, and responsive."
4135,375,10,082,Farm Heroes Saga,07,Puzzle game,"In addition, the game keeps players curious about what they will find next."
4136,376,0,082,Farm Heroes Saga,07,Puzzle game,"As a Puzzle game, it leaves a fairly distinct impression."
4137,376,1,082,Farm Heroes Saga,07,Puzzle game,Another point is that players can solve problems or pursue goals in different ways.
4138,376,2,082,Farm Heroes Saga,07,Puzzle game,"More specifically, each step forward receives a noticeable response."
4139,376,3,082,Farm Heroes Saga,07,Puzzle game,"At the same time, input feedback is well-defined, making the game feel very comfortable to control."
4140,376,4,082,Farm Heroes Saga,07,Puzzle game,"In addition, goals, rules, and guidance work together to create a very strong sense of direction."
4141,376,5,082,Farm Heroes Saga,07,Puzzle game,"From the player's perspective, players can naturally settle into the rhythm and situation of play."
4142,376,6,082,Farm Heroes Saga,07,Puzzle game,"In addition, it constantly tests the player's reactions, understanding, and strategy."
4143,376,7,082,Farm Heroes Saga,07,Puzzle game,"More specifically, it gives players a deep feeling of value, purpose, and emotional investment."
4144,376,8,082,Farm Heroes Saga,07,Puzzle game,"During play, the polished visual and audio presentation strongly improves immersion and enjoyment."
4145,376,9,082,Farm Heroes Saga,07,Puzzle game,"Another point is that players are likely to look forward to new mechanics, levels, or strategies."
4146,376,10,082,Farm Heroes Saga,07,Puzzle game,"More specifically, the game delivers a very strong sense of mastery and skill growth."
4147,377,0,082,Farm Heroes Saga,07,Puzzle game,This Puzzle game has noticeable strengths and weaknesses across several play dimensions.
4148,377,1,082,Farm Heroes Saga,07,Puzzle game,"In addition, the goals are very clear, and the constraints are explained in detail."
4149,377,2,082,Farm Heroes Saga,07,Puzzle game,"From the player's perspective, players can solve problems or pursue goals in different ways."
4150,377,3,082,Farm Heroes Saga,07,Puzzle game,The game is very hard to complete and demands strong skill and patience.
4151,377,4,082,Farm Heroes Saga,07,Puzzle game,"In addition, players can start playing naturally with little extra adjustment."
4152,377,5,082,Farm Heroes Saga,07,Puzzle game,"More specifically, players can clearly feel themselves learning, practicing, and controlling the system."
4153,377,6,082,Farm Heroes Saga,07,Puzzle game,The game makes it fairly easy for players to become immersed.
4154,377,7,082,Farm Heroes Saga,07,Puzzle game,The game provides very specific progress and reward feedback.
4155,377,8,082,Farm Heroes Saga,07,Puzzle game,"More specifically, it gives players a deep feeling of value, purpose, and emotional investment."
4156,377,9,082,Farm Heroes Saga,07,Puzzle game,"From the player's perspective, the game has excellent audiovisual appeal."
4157,377,10,082,Farm Heroes Saga,07,Puzzle game,"In addition, the game keeps players curious about what they will find next."
4158,378,0,082,Farm Heroes Saga,07,Puzzle game,This is a Puzzle game.
4159,378,1,082,Farm Heroes Saga,07,Puzzle game,"During play, players can clearly feel themselves learning, practicing, and controlling the system."
4160,378,2,082,Farm Heroes Saga,07,Puzzle game,"More specifically, the game makes it fairly easy for players to become immersed."
4161,378,3,082,Farm Heroes Saga,07,Puzzle game,"During play, it constantly tests the player's reactions, understanding, and strategy."
4162,378,4,082,Farm Heroes Saga,07,Puzzle game,Another point is that players can solve problems or pursue goals in different ways.
4163,378,5,082,Farm Heroes Saga,07,Puzzle game,The game has excellent audiovisual appeal.
4164,378,6,082,Farm Heroes Saga,07,Puzzle game,Players can start playing naturally with little extra adjustment.
4165,378,7,082,Farm Heroes Saga,07,Puzzle game,"In practice, the theme and goals work together well, making the experience feel highly valuable."
4166,378,8,082,Farm Heroes Saga,07,Puzzle game,"From the player's perspective, milestones, achievements, and result signals are specific and satisfying."
4167,378,9,082,Farm Heroes Saga,07,Puzzle game,"More specifically, the goals are very clear, and the rules are explained in detail."
4168,378,10,082,Farm Heroes Saga,07,Puzzle game,"At the same time, players are likely to look forward to new constraints, levels, or strategies."
4169,379,0,082,Farm Heroes Saga,07,Puzzle game,"Overall, this Puzzle game offers a clear player experience."
4170,379,1,082,Farm Heroes Saga,07,Puzzle game,"At the same time, the controls are highly intuitive, smooth, and responsive."
4171,379,2,082,Farm Heroes Saga,07,Puzzle game,"In practice, it gives players a deep feeling of value, purpose, and emotional investment."
4172,379,3,082,Farm Heroes Saga,07,Puzzle game,"During play, the game delivers a very strong sense of mastery and skill growth."
4173,379,4,082,Farm Heroes Saga,07,Puzzle game,"More specifically, goals, rules, and guidance work together to create a very strong sense of direction."
4174,379,5,082,Farm Heroes Saga,07,Puzzle game,"In addition, each step forward receives a noticeable response."
4175,379,6,082,Farm Heroes Saga,07,Puzzle game,"From the player's perspective, the game keeps players curious about what they will find next."
4176,379,7,082,Farm Heroes Saga,07,Puzzle game,"At the same time, the game makes it fairly easy for players to become immersed."
4177,379,8,082,Farm Heroes Saga,07,Puzzle game,"Another point is that it constantly tests the player's reactions, understanding, and strategy."
4178,379,9,082,Farm Heroes Saga,07,Puzzle game,Another point is that the game gives players many choices and a strong sense of agency.
4179,379,10,082,Farm Heroes Saga,07,Puzzle game,The polished visual and sound design presentation strongly improves immersion and enjoyment.
4180,380,0,119,Farm Simulator,10,Simulation game,This Simulation game has noticeable strengths and weaknesses across several play dimensions.
4181,380,1,119,Farm Simulator,10,Simulation game,"During play, the game supports a basic learning and mastery process."
4182,380,2,119,Farm Simulator,10,Simulation game,"In practice, the game has some involvement, but immersion remains limited."
4183,380,3,119,Farm Simulator,10,Simulation game,"In practice, the meaning of the experience is balanced rather than especially strong or absent."
4184,380,4,119,Farm Simulator,10,Simulation game,"More specifically, players can act and decide according to their own preferences."
4185,380,5,119,Farm Simulator,10,Simulation game,"Another point is that milestones, achievements, and result signals are reliable and satisfying."
4186,380,6,119,Farm Simulator,10,Simulation game,"The goals are very clear, and the systems are explained in detail."
4187,380,7,119,Farm Simulator,10,Simulation game,"During play, it is full of new situations and unknown outcomes that keep players interested."
4188,380,8,119,Farm Simulator,10,Simulation game,"It constantly tests the player's reactions, understanding, and strategy."
4189,380,9,119,Farm Simulator,10,Simulation game,"From the player's perspective, players may sometimes feel blocked by control issues."
4190,380,10,119,Farm Simulator,10,Simulation game,"In practice, the art, animation, and sound feedback work together very well."
4191,381,0,119,Farm Simulator,10,Simulation game,"Overall, this Simulation game offers a precise player experience."
4192,381,1,119,Farm Simulator,10,Simulation game,"Another point is that it constantly tests the player's reactions, understanding, and strategy."
4193,381,2,119,Farm Simulator,10,Simulation game,"Another point is that goals, rules, and guidance work together to create a very strong sense of direction."
4194,381,3,119,Farm Simulator,10,Simulation game,The feeling of being pulled into the experience is weak.
4195,381,4,119,Farm Simulator,10,Simulation game,"From the player's perspective, the controls feel somewhat awkward and require extra adjustment."
4196,381,5,119,Farm Simulator,10,Simulation game,"In addition, players can act and decide according to their own preferences."
4197,381,6,119,Farm Simulator,10,Simulation game,"In practice, players can gradually understand the systems and feel a moderate amount of improvement."
4198,381,7,119,Farm Simulator,10,Simulation game,Another point is that each step forward receives a noticeable response.
4199,381,8,119,Farm Simulator,10,Simulation game,"In practice, the meaning of the experience is balanced rather than especially strong or absent."
4200,381,9,119,Farm Simulator,10,Simulation game,"In practice, the game has excellent audiovisual appeal."
4201,381,10,119,Farm Simulator,10,Simulation game,"During play, players are easily drawn in by new systems, surprises, and changes."
4202,382,0,119,Farm Simulator,10,Simulation game,This Simulation game has noticeable strengths and weaknesses across several play dimensions.
4203,382,1,119,Farm Simulator,10,Simulation game,"From the player's perspective, the meaning of the experience is balanced rather than especially strong or absent."
4204,382,2,119,Farm Simulator,10,Simulation game,"In addition, the game has excellent audiovisual appeal."
4205,382,3,119,Farm Simulator,10,Simulation game,"In practice, the goals are very specific, and the mechanics are explained in detail."
4206,382,4,119,Farm Simulator,10,Simulation game,"During play, the game gives players a very strong sense of freedom and autonomy."
4207,382,5,119,Farm Simulator,10,Simulation game,"In addition, players may sometimes feel blocked by control issues."
4208,382,6,119,Farm Simulator,10,Simulation game,It is full of new situations and unknown outcomes that keep players interested.
4209,382,7,119,Farm Simulator,10,Simulation game,"From the player's perspective, its levels and tasks are highly demanding, with frequent failure and retrying."
4210,382,8,119,Farm Simulator,10,Simulation game,"At the same time, milestones, achievements, and result signals are detailed and satisfying."
4211,382,9,119,Farm Simulator,10,Simulation game,Another point is that the game supports a basic learning and mastery process.
4212,382,10,119,Farm Simulator,10,Simulation game,"In practice, players may focus briefly, but it is hard to stay absorbed for long."
4213,383,0,119,Farm Simulator,10,Simulation game,"Overall, this Simulation game offers a specific player experience."
4214,383,1,119,Farm Simulator,10,Simulation game,"From the player's perspective, milestones, achievements, and result signals are detailed and satisfying."
4215,383,2,119,Farm Simulator,10,Simulation game,"During play, the controls feel somewhat awkward and require extra adjustment."
4216,383,3,119,Farm Simulator,10,Simulation game,"During play, the game supports a basic learning and mastery process."
4217,383,4,119,Farm Simulator,10,Simulation game,"During play, players can quickly understand the systems, limits, and win conditions."
4218,383,5,119,Farm Simulator,10,Simulation game,"The game has some involvement, but immersion remains limited."
4219,383,6,119,Farm Simulator,10,Simulation game,Another point is that the experience makes players feel that they control the pace and direction of play.
4220,383,7,119,Farm Simulator,10,Simulation game,"During play, the meaning of the experience is balanced rather than especially strong or absent."
4221,383,8,119,Farm Simulator,10,Simulation game,"In practice, the game is very difficult and demands strong skill and patience."
4222,383,9,119,Farm Simulator,10,Simulation game,"In addition, it is full of new situations and unknown outcomes that keep players interested."
4223,383,10,119,Farm Simulator,10,Simulation game,"During play, the art, animation, and audio work together very well."
4224,384,0,119,Farm Simulator,10,Simulation game,"As a Simulation game, it leaves a fairly distinct impression."
4225,384,1,119,Farm Simulator,10,Simulation game,"In addition, each step forward receives a noticeable response."
4226,384,2,119,Farm Simulator,10,Simulation game,Another point is that the game has excellent audiovisual appeal.
4227,384,3,119,Farm Simulator,10,Simulation game,"More specifically, the game supports a basic learning and mastery process."
4228,384,4,119,Farm Simulator,10,Simulation game,"During play, the game provides a basic sense of purpose and meaning."
4229,384,5,119,Farm Simulator,10,Simulation game,"In addition, players are easily drawn in by new rules, surprises, and changes."
4230,384,6,119,Farm Simulator,10,Simulation game,"The control scheme is usable, but it is not very smooth."
4231,384,7,119,Farm Simulator,10,Simulation game,"At the same time, its levels and tasks are highly demanding, with frequent failure and retrying."
4232,384,8,119,Farm Simulator,10,Simulation game,"At the same time, the goals are very detailed, and the systems are explained in detail."
4233,384,9,119,Farm Simulator,10,Simulation game,"In practice, the feeling of being pulled into the experience is weak."
4234,384,10,119,Farm Simulator,10,Simulation game,"From the player's perspective, the experience makes players feel that they control the pace and direction of play."
4235,385,0,120,Farmville,10,Simulation game,This is a Simulation game.
4236,385,1,120,Farmville,10,Simulation game,"At the same time, players may occasionally feel that their actions matter, but the feeling is inconsistent."
4237,385,2,120,Farmville,10,Simulation game,"Another point is that players may focus briefly, but it is hard to stay absorbed for long."
4238,385,3,120,Farmville,10,Simulation game,"From the player's perspective, players can play in their own way within a limited range."
4239,385,4,120,Farmville,10,Simulation game,"At the same time, the game offers a small amount of mastery, but skill growth is not very visible."
4240,385,5,120,Farmville,10,Simulation game,"Another point is that the overall challenge is limited, with little pressure from failure."
4241,385,6,120,Farmville,10,Simulation game,"In practice, players can quickly see what they should do and how to proceed."
4242,385,7,120,Farmville,10,Simulation game,Another point is that the audiovisual design feels polished and strengthens the atmosphere.
4243,385,8,120,Farmville,10,Simulation game,"More specifically, players are easily drawn in by new mechanics, surprises, and changes."
4244,385,9,120,Farmville,10,Simulation game,"At the same time, rewards and milestones are communicated effectively."
4245,385,10,120,Farmville,10,Simulation game,"More specifically, the overall control feel is moderate."
4246,386,0,120,Farmville,10,Simulation game,"As a Simulation game, it leaves a fairly distinct impression."
4247,386,1,120,Farmville,10,Simulation game,"In addition, the game has some involvement, but immersion remains limited."
4248,386,2,120,Farmville,10,Simulation game,"At the same time, players are easily drawn in by new mechanics, surprises, and changes."
4249,386,3,120,Farmville,10,Simulation game,"In addition, the game provides a basic amount of choice and decision-making."
4250,386,4,120,Farmville,10,Simulation game,"In practice, the audiovisual design feels polished and strengthens the atmosphere."
4251,386,5,120,Farmville,10,Simulation game,"At the same time, the controls are acceptable and support basic play."
4252,386,6,120,Farmville,10,Simulation game,"In practice, the rules and objectives are detailed and reduce confusion."
4253,386,7,120,Farmville,10,Simulation game,"In addition, the game gives precise progress signals and makes advancement easy to recognize."
4254,386,8,120,Farmville,10,Simulation game,"In addition, the game has some meaningful elements, but they remain weak."
4255,386,9,120,Farmville,10,Simulation game,"In practice, the sense of becoming more competent is present but weak."
4256,386,10,120,Farmville,10,Simulation game,"In addition, the overall challenge is limited, with little pressure from failure."
4257,387,0,120,Farmville,10,Simulation game,This is a Simulation game.
4258,387,1,120,Farmville,10,Simulation game,"At the same time, the audiovisual design feels polished and strengthens the atmosphere."
4259,387,2,120,Farmville,10,Simulation game,"From the player's perspective, the game has some rewarding elements, but they remain weak."
4260,387,3,120,Farmville,10,Simulation game,"More specifically, the control scheme is not overly complex and becomes manageable with practice."
4261,387,4,120,Farmville,10,Simulation game,"During play, players can understand their current goals and completion status."
4262,387,5,120,Farmville,10,Simulation game,The feeling of being pulled into the experience is weak.
4263,387,6,120,Farmville,10,Simulation game,"At the same time, the overall challenge is limited, with little pressure from failure."
4264,387,7,120,Farmville,10,Simulation game,"During play, players can quickly see what they should do and how to proceed."
4265,387,8,120,Farmville,10,Simulation game,"From the player's perspective, players can play in their own way within a limited range."
4266,387,9,120,Farmville,10,Simulation game,"From the player's perspective, players are easily drawn in by new systems, surprises, and changes."
4267,387,10,120,Farmville,10,Simulation game,"At the same time, the game offers a small amount of mastery, but skill growth is not very visible."
4268,388,0,120,Farmville,10,Simulation game,This is a Simulation game.
4269,388,1,120,Farmville,10,Simulation game,Another point is that the sense of autonomy is moderate.
4270,388,2,120,Farmville,10,Simulation game,"In addition, the goals are detailed, and the systems are easy to understand."
4271,388,3,120,Farmville,10,Simulation game,"In addition, the art style and audio noticeably improve the experience."
4272,388,4,120,Farmville,10,Simulation game,"The overall challenge is limited, with little pressure from failure."
4273,388,5,120,Farmville,10,Simulation game,"More specifically, the overall control feel is moderate."
4274,388,6,120,Farmville,10,Simulation game,"More specifically, players are easily drawn in by new mechanics, surprises, and changes."
4275,388,7,120,Farmville,10,Simulation game,"More specifically, the feeling of being pulled into the experience is weak."
4276,388,8,120,Farmville,10,Simulation game,"At the same time, the game gives detailed progress feedback and makes advancement easy to recognize."
4277,388,9,120,Farmville,10,Simulation game,"Another point is that the game offers a small amount of mastery, but skill growth is not very visible."
4278,388,10,120,Farmville,10,Simulation game,"From the player's perspective, the game has some worthwhile elements, but they remain weak."
4279,389,0,120,Farmville,10,Simulation game,"As a Simulation game, it leaves a fairly distinct impression."
4280,389,1,120,Farmville,10,Simulation game,Another point is that the game gives clear advancement feedback and makes advancement easy to recognize.
4281,389,2,120,Farmville,10,Simulation game,Another point is that the art style and audio noticeably improve the experience.
4282,389,3,120,Farmville,10,Simulation game,"From the player's perspective, players may focus briefly, but it is hard to stay absorbed for long."
4283,389,4,120,Farmville,10,Simulation game,Players can play in their own way within a limited range.
4284,389,5,120,Farmville,10,Simulation game,"During play, players occasionally need to think or practice, though the difficulty stays low."
4285,389,6,120,Farmville,10,Simulation game,The sense of becoming more competent is present but weak.
4286,389,7,120,Farmville,10,Simulation game,"In practice, players may occasionally feel that their actions matter, but the feeling is inconsistent."
4287,389,8,120,Farmville,10,Simulation game,Players can quickly see what they should do and how to proceed.
4288,389,9,120,Farmville,10,Simulation game,The control scheme is not overly complex and becomes manageable with practice.
4289,389,10,120,Farmville,10,Simulation game,It is full of new situations and unknown outcomes that keep players interested.
4290,390,0,126,FIFA,12,Sports simulation game,This Sports simulation game has noticeable strengths and weaknesses across several play dimensions.
4291,390,1,126,FIFA,12,Sports simulation game,Another point is that the game makes it fairly easy for players to become immersed.
4292,390,2,126,FIFA,12,Sports simulation game,"During play, as play continues, players gain a strong sense of control and competence."
4293,390,3,126,FIFA,12,Sports simulation game,"In addition, the game gives players many choices and a strong sense of agency."
4294,390,4,126,FIFA,12,Sports simulation game,Another point is that the game includes many tough levels.
4295,390,5,126,FIFA,12,Sports simulation game,"More specifically, players can quickly understand the systems, limits, and win conditions."
4296,390,6,126,FIFA,12,Sports simulation game,"At the same time, the goals and play structure create a strong sense of value."
4297,390,7,126,FIFA,12,Sports simulation game,"During play, rewards and milestones are communicated effectively."
4298,390,8,126,FIFA,12,Sports simulation game,"At the same time, the game has excellent audiovisual appeal."
4299,390,9,126,FIFA,12,Sports simulation game,"During play, the game maintains a basic level of curiosity."
4300,390,10,126,FIFA,12,Sports simulation game,"In practice, players can perform intended actions with relative ease."
4301,391,0,126,FIFA,12,Sports simulation game,This Sports simulation game has noticeable strengths and weaknesses across several play dimensions.
4302,391,1,126,FIFA,12,Sports simulation game,"In addition, the control design reduces unnecessary friction."
4303,391,2,126,FIFA,12,Sports simulation game,"During play, goals, constraints, and guidance work together to create a very strong sense of direction."
4304,391,3,126,FIFA,12,Sports simulation game,Another point is that players can understand their current goals and completion status.
4305,391,4,126,FIFA,12,Sports simulation game,"More specifically, players can naturally settle into the rhythm and situation of play."
4306,391,5,126,FIFA,12,Sports simulation game,"The game is challenging and asks players to retry, learn, and improve."
4307,391,6,126,FIFA,12,Sports simulation game,"During play, the decision space is broad enough to make play feel flexible."
4308,391,7,126,FIFA,12,Sports simulation game,"More specifically, the game maintains a basic level of curiosity."
4309,391,8,126,FIFA,12,Sports simulation game,"In practice, the polished visual and music and effects presentation strongly improves immersion and enjoyment."
4310,391,9,126,FIFA,12,Sports simulation game,"From the player's perspective, players can feel a reliable connection between effort, progress, and emotional payoff."
4311,391,10,126,FIFA,12,Sports simulation game,"As play continues, players gain a strong sense of control and competence."
4312,392,0,126,FIFA,12,Sports simulation game,"As a Sports simulation game, it leaves a fairly distinct impression."
4313,392,1,126,FIFA,12,Sports simulation game,"In addition, players need focus and skill to get through the harder parts."
4314,392,2,126,FIFA,12,Sports simulation game,"In practice, as play continues, players gain a strong sense of control and competence."
4315,392,3,126,FIFA,12,Sports simulation game,"In practice, goals, mechanics, and guidance work together to create a very strong sense of direction."
4316,392,4,126,FIFA,12,Sports simulation game,The game has excellent audiovisual appeal.
4317,392,5,126,FIFA,12,Sports simulation game,"From the player's perspective, the decision space is broad enough to make play feel flexible."
4318,392,6,126,FIFA,12,Sports simulation game,"In practice, the game makes it fairly easy for players to become immersed."
4319,392,7,126,FIFA,12,Sports simulation game,"Players can feel a clear connection between effort, progress, and emotional payoff."
4320,392,8,126,FIFA,12,Sports simulation game,"From the player's perspective, players can understand their current goals and completion status."
4321,392,9,126,FIFA,12,Sports simulation game,"In practice, the sense of discovery is moderate."
4322,392,10,126,FIFA,12,Sports simulation game,"From the player's perspective, the control design reduces unnecessary friction."
4323,393,0,126,FIFA,12,Sports simulation game,This is a Sports simulation game.
4324,393,1,126,FIFA,12,Sports simulation game,"At the same time, players can solve problems or pursue goals in different ways."
4325,393,2,126,FIFA,12,Sports simulation game,"The art, animation, and sound design work together very well."
4326,393,3,126,FIFA,12,Sports simulation game,"During play, the control design reduces unnecessary friction."
4327,393,4,126,FIFA,12,Sports simulation game,"During play, the sense of discovery is moderate."
4328,393,5,126,FIFA,12,Sports simulation game,"From the player's perspective, players can quickly understand the mechanics, limits, and win conditions."
4329,393,6,126,FIFA,12,Sports simulation game,Another point is that the goals and play structure create a strong sense of value.
4330,393,7,126,FIFA,12,Sports simulation game,The game gives clear status feedback and makes advancement easy to recognize.
4331,393,8,126,FIFA,12,Sports simulation game,"From the player's perspective, players can naturally settle into the rhythm and situation of play."
4332,393,9,126,FIFA,12,Sports simulation game,"More specifically, the game clearly lets players feel that they are becoming better over time."
4333,393,10,126,FIFA,12,Sports simulation game,"From the player's perspective, players need focus and skill to get through the harder parts."
4334,394,0,126,FIFA,12,Sports simulation game,This Sports simulation game has noticeable strengths and weaknesses across several play dimensions.
4335,394,1,126,FIFA,12,Sports simulation game,Another point is that the game makes it fairly easy for players to become immersed.
4336,394,2,126,FIFA,12,Sports simulation game,"More specifically, as play continues, players gain a strong sense of control and competence."
4337,394,3,126,FIFA,12,Sports simulation game,"In practice, players can quickly understand the rules, limits, and win conditions."
4338,394,4,126,FIFA,12,Sports simulation game,"At the same time, players can feel a clear connection between effort, progress, and emotional payoff."
4339,394,5,126,FIFA,12,Sports simulation game,"At the same time, players can solve problems or pursue goals in different ways."
4340,394,6,126,FIFA,12,Sports simulation game,"The art, animation, and audio work together very well."
4341,394,7,126,FIFA,12,Sports simulation game,"In addition, players can perform intended actions with relative ease."
4342,394,8,126,FIFA,12,Sports simulation game,The game includes many hard to complete levels.
4343,394,9,126,FIFA,12,Sports simulation game,"During play, the game maintains a basic level of curiosity."
4344,394,10,126,FIFA,12,Sports simulation game,The game gives reliable progress feedback and makes advancement easy to recognize.
4345,395,0,055,Final Fantasy,04,MMO role playing game,"As a MMO role playing game, it leaves a fairly distinct impression."
4346,395,1,055,Final Fantasy,04,MMO role playing game,"In addition, players can quickly understand the systems, limits, and win conditions."
4347,395,2,055,Final Fantasy,04,MMO role playing game,"During play, the experience feels coherent and supports strong concentration."
4348,395,3,055,Final Fantasy,04,MMO role playing game,"During play, it gives players a deep feeling of value, purpose, and emotional investment."
4349,395,4,055,Final Fantasy,04,MMO role playing game,"In addition, each step forward receives a noticeable response."
4350,395,5,055,Final Fantasy,04,MMO role playing game,"At the same time, the experience makes players feel that they control the pace and direction of play."
4351,395,6,055,Final Fantasy,04,MMO role playing game,"In practice, the polished visual and music and effects presentation strongly improves immersion and enjoyment."
4352,395,7,055,Final Fantasy,04,MMO role playing game,"Another point is that its levels and tasks are highly difficult, with frequent failure and retrying."
4353,395,8,055,Final Fantasy,04,MMO role playing game,"At the same time, players can clearly feel themselves learning, practicing, and controlling the system."
4354,395,9,055,Final Fantasy,04,MMO role playing game,"At the same time, players are easily drawn in by new constraints, surprises, and changes."
4355,395,10,055,Final Fantasy,04,MMO role playing game,"During play, the controls are highly intuitive, smooth, and smooth."
4356,396,0,055,Final Fantasy,04,MMO role playing game,"Overall, this MMO role playing game offers a specific player experience."
4357,396,1,055,Final Fantasy,04,MMO role playing game,"Input feedback is reliable, making the game feel very comfortable to control."
4358,396,2,055,Final Fantasy,04,MMO role playing game,"From the player's perspective, the game strongly encourages exploration and discovery."
4359,396,3,055,Final Fantasy,04,MMO role playing game,"From the player's perspective, the game creates a very strong sense that player actions matter."
4360,396,4,055,Final Fantasy,04,MMO role playing game,Another point is that the game has excellent audiovisual appeal.
4361,396,5,055,Final Fantasy,04,MMO role playing game,"During play, the game gives players a very strong sense of freedom and autonomy."
4362,396,6,055,Final Fantasy,04,MMO role playing game,"At the same time, goals, mechanics, and guidance work together to create a very strong sense of direction."
4363,396,7,055,Final Fantasy,04,MMO role playing game,"In practice, the game makes it fairly easy for players to become immersed."
4364,396,8,055,Final Fantasy,04,MMO role playing game,"At the same time, the game is very tough and demands strong skill and patience."
4365,396,9,055,Final Fantasy,04,MMO role playing game,"At the same time, players can clearly feel themselves learning, practicing, and controlling the system."
4366,396,10,055,Final Fantasy,04,MMO role playing game,Another point is that each step forward receives a noticeable response.
4367,397,0,055,Final Fantasy,04,MMO role playing game,"As a MMO role playing game, it leaves a fairly distinct impression."
4368,397,1,055,Final Fantasy,04,MMO role playing game,"In practice, it gives players a deep feeling of value, purpose, and emotional investment."
4369,397,2,055,Final Fantasy,04,MMO role playing game,The polished visual and sound design presentation strongly improves immersion and enjoyment.
4370,397,3,055,Final Fantasy,04,MMO role playing game,"More specifically, each step forward receives a noticeable response."
4371,397,4,055,Final Fantasy,04,MMO role playing game,Another point is that the game is very challenging and demands strong skill and patience.
4372,397,5,055,Final Fantasy,04,MMO role playing game,"From the player's perspective, the game strongly encourages exploration and discovery."
4373,397,6,055,Final Fantasy,04,MMO role playing game,"From the player's perspective, players can naturally settle into the rhythm and situation of play."
4374,397,7,055,Final Fantasy,04,MMO role playing game,"In addition, players can start playing naturally with little extra adjustment."
4375,397,8,055,Final Fantasy,04,MMO role playing game,"Another point is that goals, rules, and guidance work together to create a very strong sense of direction."
4376,397,9,055,Final Fantasy,04,MMO role playing game,"More specifically, the experience makes players feel that they control the pace and direction of play."
4377,397,10,055,Final Fantasy,04,MMO role playing game,Another point is that the experience strongly rewards effort with a feeling of increasing competence.
4378,398,0,055,Final Fantasy,04,MMO role playing game,"As a MMO role playing game, it leaves a fairly distinct impression."
4379,398,1,055,Final Fantasy,04,MMO role playing game,"More specifically, players are easily drawn in by new mechanics, surprises, and changes."
4380,398,2,055,Final Fantasy,04,MMO role playing game,"More specifically, players can quickly understand the constraints, limits, and win conditions."
4381,398,3,055,Final Fantasy,04,MMO role playing game,"At the same time, the game gives players a very strong sense of freedom and autonomy."
4382,398,4,055,Final Fantasy,04,MMO role playing game,"In practice, the game provides very clear progress and reward feedback."
4383,398,5,055,Final Fantasy,04,MMO role playing game,"At the same time, players can naturally settle into the rhythm and situation of play."
4384,398,6,055,Final Fantasy,04,MMO role playing game,"During play, the art, animation, and sound design work together very well."
4385,398,7,055,Final Fantasy,04,MMO role playing game,"In practice, the controls are highly intuitive, smooth, and easy to handle."
4386,398,8,055,Final Fantasy,04,MMO role playing game,"At the same time, it gives players a deep feeling of value, purpose, and emotional investment."
4387,398,9,055,Final Fantasy,04,MMO role playing game,"From the player's perspective, it constantly tests the player's reactions, understanding, and strategy."
4388,398,10,055,Final Fantasy,04,MMO role playing game,"From the player's perspective, the experience strongly rewards effort with a feeling of increasing competence."
4389,399,0,055,Final Fantasy,04,MMO role playing game,This is a MMO role playing game.
4390,399,1,055,Final Fantasy,04,MMO role playing game,"In practice, each step forward receives a noticeable response."
4391,399,2,055,Final Fantasy,04,MMO role playing game,"From the player's perspective, the experience feels coherent and supports strong concentration."
4392,399,3,055,Final Fantasy,04,MMO role playing game,"From the player's perspective, players can quickly understand the systems, limits, and win conditions."
4393,399,4,055,Final Fantasy,04,MMO role playing game,"From the player's perspective, players can act and decide according to their own preferences."
4394,399,5,055,Final Fantasy,04,MMO role playing game,"During play, players can clearly feel themselves learning, practicing, and controlling the system."
4395,399,6,055,Final Fantasy,04,MMO role playing game,"More specifically, the controls are highly intuitive, smooth, and smooth."
4396,399,7,055,Final Fantasy,04,MMO role playing game,"At the same time, the game is very difficult and demands strong skill and patience."
4397,399,8,055,Final Fantasy,04,MMO role playing game,"It gives players a deep feeling of value, purpose, and emotional investment."
4398,399,9,055,Final Fantasy,04,MMO role playing game,"At the same time, the game strongly encourages exploration and discovery."
4399,399,10,055,Final Fantasy,04,MMO role playing game,"In addition, the game has excellent audiovisual appeal."
4400,400,0,174,Fire Emblem Heroes,02,Action role playing game,"As a Action role playing game, it leaves a fairly distinct impression."
4401,400,1,174,Fire Emblem Heroes,02,Action role playing game,"At the same time, the game has excellent audiovisual appeal."
4402,400,2,174,Fire Emblem Heroes,02,Action role playing game,"Its levels and tasks are highly challenging, with frequent failure and retrying."
4403,400,3,174,Fire Emblem Heroes,02,Action role playing game,Another point is that players can perform intended actions with relative ease.
4404,400,4,174,Fire Emblem Heroes,02,Action role playing game,"In addition, goals, rules, and guidance work together to create a very strong sense of direction."
4405,400,5,174,Fire Emblem Heroes,02,Action role playing game,"During play, the game delivers a very strong sense of mastery and skill growth."
4406,400,6,174,Fire Emblem Heroes,02,Action role playing game,"In addition, the game keeps players curious about what they will find next."
4407,400,7,174,Fire Emblem Heroes,02,Action role playing game,Another point is that rewards and milestones are communicated effectively.
4408,400,8,174,Fire Emblem Heroes,02,Action role playing game,The game creates a very strong sense that player actions matter.
4409,400,9,174,Fire Emblem Heroes,02,Action role playing game,"At the same time, the game makes it fairly easy for players to become immersed."
4410,400,10,174,Fire Emblem Heroes,02,Action role playing game,Another point is that players can act and decide according to their own preferences.
