embedding_index,row_index,sentence_index,game_id,game_name,genre_id,genre_name,sentence
978,88,10,007,Gauntlet,01,Action adventure game,"At the same time, each step forward receives a noticeable response."
979,89,0,115,GemCraft,09,Real time strategy,This is a Real time strategy.
980,89,1,115,GemCraft,09,Real time strategy,"From the player's perspective, the game has some rewarding elements, but they remain weak."
981,89,2,115,GemCraft,09,Real time strategy,"From the player's perspective, the decision space is broad enough to make play feel flexible."
982,89,3,115,GemCraft,09,Real time strategy,"In addition, the game has pleasant visuals and sound."
983,89,4,115,GemCraft,09,Real time strategy,"In practice, the game is highly immersive and can make players lose track of time."
984,89,5,115,GemCraft,09,Real time strategy,"In addition, goals, rules, and guidance work together to create a very strong sense of direction."
985,89,6,115,GemCraft,09,Real time strategy,"At the same time, players can start playing naturally with little extra adjustment."
986,89,7,115,GemCraft,09,Real time strategy,"In practice, the game keeps players curious about what they will find next."
987,89,8,115,GemCraft,09,Real time strategy,"During play, players can understand their current goals and completion status."
988,89,9,115,GemCraft,09,Real time strategy,The game clearly lets players feel that they are becoming better over time.
989,89,10,115,GemCraft,09,Real time strategy,"Another point is that the game is challenging and asks players to retry, learn, and improve."
990,90,0,180,Genshin Impact,02,Action role playing game,This Action role playing game has noticeable strengths and weaknesses across several play dimensions.
991,90,1,180,Genshin Impact,02,Action role playing game,"More specifically, the experience makes players feel that they control the pace and direction of play."
992,90,2,180,Genshin Impact,02,Action role playing game,"From the player's perspective, the controls are highly intuitive, smooth, and responsive."
993,90,3,180,Genshin Impact,02,Action role playing game,"During play, the game is highly immersive and can make players lose track of time."
994,90,4,180,Genshin Impact,02,Action role playing game,"During play, the goals are very specific, and the systems are explained in detail."
995,90,5,180,Genshin Impact,02,Action role playing game,"In addition, it constantly tests the player's reactions, understanding, and strategy."
996,90,6,180,Genshin Impact,02,Action role playing game,"During play, the game delivers a very strong sense of mastery and skill growth."
997,90,7,180,Genshin Impact,02,Action role playing game,"More specifically, it is full of new situations and unknown outcomes that keep players interested."
998,90,8,180,Genshin Impact,02,Action role playing game,"In practice, the theme and goals work together well, making the experience feel highly rewarding."
999,90,9,180,Genshin Impact,02,Action role playing game,The polished visual and audio presentation strongly improves immersion and enjoyment.
1000,90,10,180,Genshin Impact,02,Action role playing game,"At the same time, milestones, achievements, and result signals are well-defined and satisfying."
1001,91,0,181,Ghost of Tsushima,01,Action adventure game,This is a Action adventure game.
1002,91,1,181,Ghost of Tsushima,01,Action adventure game,"In practice, the game has excellent audiovisual appeal."
1003,91,2,181,Ghost of Tsushima,01,Action adventure game,"Players can feel a well-defined connection between effort, progress, and emotional payoff."
1004,91,3,181,Ghost of Tsushima,01,Action adventure game,"More specifically, the controls are highly intuitive, smooth, and smooth."
1005,91,4,181,Ghost of Tsushima,01,Action adventure game,Another point is that players can act and decide according to their own preferences.
1006,91,5,181,Ghost of Tsushima,01,Action adventure game,"From the player's perspective, the game provides very clear progress and reward feedback."
1007,91,6,181,Ghost of Tsushima,01,Action adventure game,Another point is that players can naturally settle into the rhythm and situation of play.
1008,91,7,181,Ghost of Tsushima,01,Action adventure game,Another point is that the game strongly encourages exploration and discovery.
1009,91,8,181,Ghost of Tsushima,01,Action adventure game,"During play, its levels and tasks are highly tough, with frequent failure and retrying."
1010,91,9,181,Ghost of Tsushima,01,Action adventure game,"In addition, players can quickly understand the mechanics, limits, and win conditions."
1011,91,10,181,Ghost of Tsushima,01,Action adventure game,Another point is that the experience strongly rewards effort with a feeling of increasing competence.
1012,92,0,158,Glory of King,05,Multiplayer online battle arenas,This Multiplayer online battle arenas has noticeable strengths and weaknesses across several play dimensions.
1013,92,1,158,Glory of King,05,Multiplayer online battle arenas,"In addition, milestones, achievements, and result signals are specific and satisfying."
1014,92,2,158,Glory of King,05,Multiplayer online battle arenas,"During play, the game is very demanding and demands strong skill and patience."
1015,92,3,158,Glory of King,05,Multiplayer online battle arenas,"The goals are very detailed, and the rules are explained in detail."
1016,92,4,158,Glory of King,05,Multiplayer online battle arenas,Another point is that the game gives players a very strong sense of freedom and autonomy.
1017,92,5,158,Glory of King,05,Multiplayer online battle arenas,"From the player's perspective, it is full of new situations and unknown outcomes that keep players interested."
1018,92,6,158,Glory of King,05,Multiplayer online battle arenas,"During play, the theme and goals work together well, making the experience feel highly worthwhile."
1019,92,7,158,Glory of King,05,Multiplayer online battle arenas,"During play, the game controls smoothly and provides well-defined input feedback."
1020,92,8,158,Glory of King,05,Multiplayer online battle arenas,"In practice, the game has excellent audiovisual appeal."
1021,92,9,158,Glory of King,05,Multiplayer online battle arenas,"In addition, the game delivers a very strong sense of mastery and skill growth."
1022,92,10,158,Glory of King,05,Multiplayer online battle arenas,"More specifically, players can feel strongly absorbed by the overall experience."
1023,93,0,008,God of War,01,Action adventure game,"As a Action adventure game, it leaves a fairly distinct impression."
1024,93,1,008,God of War,01,Action adventure game,Each step forward receives a noticeable response.
1025,93,2,008,God of War,01,Action adventure game,"In practice, the game delivers a very strong sense of mastery and skill growth."
1026,93,3,008,God of War,01,Action adventure game,"In practice, it is full of new situations and unknown outcomes that keep players interested."
1027,93,4,008,God of War,01,Action adventure game,"In practice, it constantly tests the player's reactions, understanding, and strategy."
1028,93,5,008,God of War,01,Action adventure game,"During play, the art, animation, and sound design work together very well."
1029,93,6,008,God of War,01,Action adventure game,Another point is that the game makes player choices and actions feel meaningful.
1030,93,7,008,God of War,01,Action adventure game,"More specifically, the game is highly immersive and can make players lose track of time."
1031,93,8,008,God of War,01,Action adventure game,The game gives players many choices and a strong sense of agency.
1032,93,9,008,God of War,01,Action adventure game,"From the player's perspective, players can start playing naturally with little extra adjustment."
1033,93,10,008,God of War,01,Action adventure game,"In addition, goals, rules, and guidance work together to create a very strong sense of direction."
1034,94,0,182,Going under,01,Action adventure game,"Overall, this Action adventure game offers a specific player experience."
1035,94,1,182,Going under,01,Action adventure game,Another point is that the game provides very specific progress and reward feedback.
1036,94,2,182,Going under,01,Action adventure game,"In addition, the polished visual and sound feedback presentation strongly improves immersion and enjoyment."
1037,94,3,182,Going under,01,Action adventure game,The game strongly encourages exploration and discovery.
1038,94,4,182,Going under,01,Action adventure game,"From the player's perspective, the game is highly immersive and can make players lose track of time."
1039,94,5,182,Going under,01,Action adventure game,"During play, the experience strongly rewards effort with a feeling of increasing competence."
1040,94,6,182,Going under,01,Action adventure game,"During play, the game gives players a very strong sense of freedom and autonomy."
1041,94,7,182,Going under,01,Action adventure game,"It constantly tests the player's reactions, understanding, and strategy."
1042,94,8,182,Going under,01,Action adventure game,"During play, the controls are highly intuitive, smooth, and responsive."
1043,94,9,182,Going under,01,Action adventure game,"More specifically, the goals are very well-defined, and the rules are explained in detail."
1044,94,10,182,Going under,01,Action adventure game,"At the same time, it gives players a deep feeling of value, purpose, and emotional investment."
1045,95,0,183,Gothic 1,02,Action role playing game,This is a Action role playing game.
1046,95,1,183,Gothic 1,02,Action role playing game,Players can act and decide according to their own preferences.
1047,95,2,183,Gothic 1,02,Action role playing game,Another point is that the game has excellent audiovisual appeal.
1048,95,3,183,Gothic 1,02,Action role playing game,"In practice, the experience strongly rewards effort with a feeling of increasing competence."
1049,95,4,183,Gothic 1,02,Action role playing game,"It constantly tests the player's reactions, understanding, and strategy."
1050,95,5,183,Gothic 1,02,Action role playing game,"At the same time, the goals are very detailed, and the rules are explained in detail."
1051,95,6,183,Gothic 1,02,Action role playing game,Another point is that players can perform intended actions with relative ease.
1052,95,7,183,Gothic 1,02,Action role playing game,"More specifically, it is full of new situations and unknown outcomes that keep players interested."
1053,95,8,183,Gothic 1,02,Action role playing game,"More specifically, the theme and goals work together well, making the experience feel highly meaningful."
1054,95,9,183,Gothic 1,02,Action role playing game,"During play, the game provides basic information about progress and results."
1055,95,10,183,Gothic 1,02,Action role playing game,Players can feel strongly absorbed by the overall experience.
1056,96,0,105,Gran Turismo,08,Racing game,"Overall, this Racing game offers a well-defined player experience."
1057,96,1,105,Gran Turismo,08,Racing game,The sense of involvement is moderate.
1058,96,2,105,Gran Turismo,08,Racing game,The game maintains a basic level of curiosity.
1059,96,3,105,Gran Turismo,08,Racing game,"Another point is that the game offers a few choices, but the space for autonomy is limited."
1060,96,4,105,Gran Turismo,08,Racing game,"In addition, the design supports effective learning and worthwhile skill development."
1061,96,5,105,Gran Turismo,08,Racing game,"At the same time, the goals are very precise, and the systems are explained in detail."
1062,96,6,105,Gran Turismo,08,Racing game,"More specifically, the goals and play structure create a strong sense of value."
1063,96,7,105,Gran Turismo,08,Racing game,"More specifically, the game is challenging and asks players to retry, learn, and improve."
1064,96,8,105,Gran Turismo,08,Racing game,Another point is that the game controls smoothly and provides consistent input feedback.
1065,96,9,105,Gran Turismo,08,Racing game,"At the same time, the game has excellent audiovisual appeal."
1066,96,10,105,Gran Turismo,08,Racing game,"In practice, players can understand their current goals and completion status."
1067,97,0,184,Gris,18,Platform Game,This Platform Game has noticeable strengths and weaknesses across several play dimensions.
1068,97,1,184,Gris,18,Platform Game,The game creates a very strong sense that player actions matter.
1069,97,2,184,Gris,18,Platform Game,"At the same time, the art, animation, and sound design work together very well."
1070,97,3,184,Gris,18,Platform Game,"In practice, the design supports effective learning and rewarding skill development."
1071,97,4,184,Gris,18,Platform Game,"At the same time, it constantly tests the player's reactions, understanding, and strategy."
1072,97,5,184,Gris,18,Platform Game,"More specifically, the game strongly encourages exploration and discovery."
1073,97,6,184,Gris,18,Platform Game,"From the player's perspective, the controls are highly intuitive, smooth, and responsive."
1074,97,7,184,Gris,18,Platform Game,"From the player's perspective, milestones, achievements, and result signals are detailed and satisfying."
1075,97,8,184,Gris,18,Platform Game,"During play, goals, mechanics, and guidance work together to create a very strong sense of direction."
1076,97,9,184,Gris,18,Platform Game,"During play, it draws players deeply into the rules, atmosphere, and pacing."
1077,97,10,184,Gris,18,Platform Game,"In addition, the decision space is broad enough to make play feel flexible."
1078,98,0,009,Grow Up,01,Action adventure game,This Action adventure game has noticeable strengths and weaknesses across several play dimensions.
1079,98,1,009,Grow Up,01,Action adventure game,"More specifically, the feeling of being pulled into the experience is weak."
1080,98,2,009,Grow Up,01,Action adventure game,"In addition, variation in the content creates a strong sense of freshness."
1081,98,3,009,Grow Up,01,Action adventure game,"More specifically, the rules and objectives are consistent and reduce confusion."
1082,98,4,009,Grow Up,01,Action adventure game,"In practice, the game provides a basic amount of choice and decision-making."
1083,98,5,009,Grow Up,01,Action adventure game,"From the player's perspective, players can understand what they are doing, though the emotional weight is moderate."
1084,98,6,009,Grow Up,01,Action adventure game,Another point is that players can gradually understand the constraints and feel a moderate amount of improvement.
1085,98,7,009,Grow Up,01,Action adventure game,"More specifically, the audiovisual design meets basic expectations."
1086,98,8,009,Grow Up,01,Action adventure game,"In addition, rewards and milestones are communicated effectively."
1087,98,9,009,Grow Up,01,Action adventure game,"In addition, players can perform intended actions with relative ease."
1088,98,10,009,Grow Up,01,Action adventure game,"At the same time, the game is moderately demanding while remaining balanced."
1089,99,0,010,GTA,01,Action adventure game,This Action adventure game has noticeable strengths and weaknesses across several play dimensions.
1090,99,1,010,GTA,01,Action adventure game,"Another point is that players can understand what they are doing, though the emotional weight is moderate."
1091,99,2,010,GTA,01,Action adventure game,"In practice, the experience feels coherent and supports strong concentration."
1092,99,3,010,GTA,01,Action adventure game,"During play, the controls are highly intuitive, smooth, and responsive."
1093,99,4,010,GTA,01,Action adventure game,"During play, the rules and objectives are well-defined and reduce confusion."
1094,99,5,010,GTA,01,Action adventure game,"From the player's perspective, players are likely to look forward to new mechanics, levels, or strategies."
1095,99,6,010,GTA,01,Action adventure game,"More specifically, the art, animation, and audio work together very well."
1096,99,7,010,GTA,01,Action adventure game,"In practice, players need focus and skill to get through the harder parts."
1097,99,8,010,GTA,01,Action adventure game,"More specifically, players can understand their current goals and completion status."
1098,99,9,010,GTA,01,Action adventure game,The experience makes players feel that they control the pace and direction of play.
1099,99,10,010,GTA,01,Action adventure game,"From the player's perspective, the design supports effective learning and worthwhile skill development."
1100,100,0,185,Guild Wars 2,04,MMO role playing game,"As a MMO role playing game, it leaves a fairly distinct impression."
1101,100,1,185,Guild Wars 2,04,MMO role playing game,"In addition, players are likely to look forward to new mechanics, levels, or strategies."
1102,100,2,185,Guild Wars 2,04,MMO role playing game,"The theme and goals work together well, making the experience feel highly valuable."
1103,100,3,185,Guild Wars 2,04,MMO role playing game,"At the same time, the game is challenging and asks players to retry, learn, and improve."
1104,100,4,185,Guild Wars 2,04,MMO role playing game,"At the same time, rewards and milestones are communicated effectively."
1105,100,5,185,Guild Wars 2,04,MMO role playing game,"During play, the goals are very precise, and the constraints are explained in detail."
1106,100,6,185,Guild Wars 2,04,MMO role playing game,"In addition, the game delivers a very strong sense of mastery and skill growth."
1107,100,7,185,Guild Wars 2,04,MMO role playing game,"In practice, the controls are highly intuitive, smooth, and fluid."
1108,100,8,185,Guild Wars 2,04,MMO role playing game,Another point is that the experience makes players feel that they control the pace and direction of play.
1109,100,9,185,Guild Wars 2,04,MMO role playing game,"More specifically, the experience feels coherent and supports strong concentration."
1110,100,10,185,Guild Wars 2,04,MMO role playing game,"The art, animation, and sound design work together very well."
1111,101,0,187,Hades,02,Action role playing game,"Overall, this Action role playing game offers a clear player experience."
1112,101,1,187,Hades,02,Action role playing game,"More specifically, the art, animation, and music and effects work together very well."
1113,101,2,187,Hades,02,Action role playing game,"The theme and goals work together well, making the experience feel highly worthwhile."
1114,101,3,187,Hades,02,Action role playing game,"In practice, players need focus and skill to get through the harder parts."
1115,101,4,187,Hades,02,Action role playing game,"In practice, the game is highly immersive and can make players lose track of time."
1116,101,5,187,Hades,02,Action role playing game,"At the same time, players can clearly feel themselves learning, practicing, and controlling the system."
1117,101,6,187,Hades,02,Action role playing game,"The goals are very specific, and the systems are explained in detail."
1118,101,7,187,Hades,02,Action role playing game,"In practice, the decision space is broad enough to make play feel flexible."
1119,101,8,187,Hades,02,Action role playing game,"From the player's perspective, milestones, achievements, and result signals are clear and satisfying."
1120,101,9,187,Hades,02,Action role playing game,"From the player's perspective, the game strongly encourages exploration and discovery."
1121,101,10,187,Hades,02,Action role playing game,"In practice, the controls are highly intuitive, smooth, and responsive."
1122,102,0,045,Half-Life,03,First person shooter,"Overall, this First person shooter offers a accurate player experience."
1123,102,1,045,Half-Life,03,First person shooter,"From the player's perspective, players can quickly understand the mechanics, limits, and win conditions."
1124,102,2,045,Half-Life,03,First person shooter,"In practice, the theme and goals work together well, making the experience feel highly valuable."
1125,102,3,045,Half-Life,03,First person shooter,"At the same time, the decision space is broad enough to make play feel flexible."
1126,102,4,045,Half-Life,03,First person shooter,"More specifically, the game has excellent audiovisual appeal."
1127,102,5,045,Half-Life,03,First person shooter,"More specifically, it is full of new situations and unknown outcomes that keep players interested."
1128,102,6,045,Half-Life,03,First person shooter,"At the same time, it constantly tests the player's reactions, understanding, and strategy."
1129,102,7,045,Half-Life,03,First person shooter,"At the same time, milestones, achievements, and result signals are clear and satisfying."
1130,102,8,045,Half-Life,03,First person shooter,"At the same time, the experience strongly rewards effort with a feeling of increasing competence."
1131,102,9,045,Half-Life,03,First person shooter,"Another point is that input feedback is well-defined, making the game feel very comfortable to control."
1132,102,10,045,Half-Life,03,First person shooter,"At the same time, players can feel strongly absorbed by the overall experience."
1133,103,0,084,Harten Jagen,07,Puzzle game,This is a Puzzle game.
1134,103,1,084,Harten Jagen,07,Puzzle game,The game clearly lets players feel that they are becoming better over time.
1135,103,2,084,Harten Jagen,07,Puzzle game,"During play, players can generally understand how far they have advanced."
1136,103,3,084,Harten Jagen,07,Puzzle game,"In addition, it constantly tests the player's reactions, understanding, and strategy."
1137,103,4,084,Harten Jagen,07,Puzzle game,"In addition, the goals and play structure create a strong sense of value."
1138,103,5,084,Harten Jagen,07,Puzzle game,"In addition, the goals are clear, and the mechanics are easy to understand."
1139,103,6,084,Harten Jagen,07,Puzzle game,The game controls smoothly and provides precise input feedback.
1140,103,7,084,Harten Jagen,07,Puzzle game,"From the player's perspective, the game maintains a basic level of curiosity."
1141,103,8,084,Harten Jagen,07,Puzzle game,"In addition, the art style and sound design noticeably improve the experience."
1142,103,9,084,Harten Jagen,07,Puzzle game,"From the player's perspective, players can solve problems or pursue goals in different ways."
1143,103,10,084,Harten Jagen,07,Puzzle game,Another point is that players can naturally settle into the rhythm and situation of play.
1144,104,0,188,Haven,04,MMO role playing game,This is a MMO role playing game.
1145,104,1,188,Haven,04,MMO role playing game,"During play, the experience feels coherent and supports strong concentration."
1146,104,2,188,Haven,04,MMO role playing game,"In practice, each step forward receives a noticeable response."
1147,104,3,188,Haven,04,MMO role playing game,"The goals are very well-defined, and the systems are explained in detail."
1148,104,4,188,Haven,04,MMO role playing game,"During play, the game gives players many choices and a strong sense of agency."
1149,104,5,188,Haven,04,MMO role playing game,"During play, the polished visual and music and effects presentation strongly improves immersion and enjoyment."
1150,104,6,188,Haven,04,MMO role playing game,"During play, the game is challenging and asks players to retry, learn, and improve."
1151,104,7,188,Haven,04,MMO role playing game,"More specifically, players can start playing naturally with little extra adjustment."
1152,104,8,188,Haven,04,MMO role playing game,"In practice, it gives players a deep feeling of value, purpose, and emotional investment."
1153,104,9,188,Haven,04,MMO role playing game,"At the same time, the game strongly encourages exploration and discovery."
1154,104,10,188,Haven,04,MMO role playing game,"In addition, the design supports effective learning and worthwhile skill development."
1155,105,0,134,Hearthstone,13,Strategy game,This Strategy game has noticeable strengths and weaknesses across several play dimensions.
1156,105,1,134,Hearthstone,13,Strategy game,"From the player's perspective, the game is challenging and asks players to retry, learn, and improve."
1157,105,2,134,Hearthstone,13,Strategy game,"During play, variation in the content creates a strong sense of freshness."
1158,105,3,134,Hearthstone,13,Strategy game,Players can solve problems or pursue goals in different ways.
1159,105,4,134,Hearthstone,13,Strategy game,"In practice, the game makes player choices and actions feel meaningful."
1160,105,5,134,Hearthstone,13,Strategy game,"In addition, goals, rules, and guidance work together to create a very strong sense of direction."
1161,105,6,134,Hearthstone,13,Strategy game,Another point is that the game makes it fairly easy for players to become immersed.
1162,105,7,134,Hearthstone,13,Strategy game,"At the same time, the experience strongly rewards effort with a feeling of increasing competence."
1163,105,8,134,Hearthstone,13,Strategy game,"At the same time, the controls are highly intuitive, smooth, and natural."
1164,105,9,134,Hearthstone,13,Strategy game,"At the same time, each step forward receives a noticeable response."
1165,105,10,134,Hearthstone,13,Strategy game,"From the player's perspective, the polished visual and audio presentation strongly improves immersion and enjoyment."
1166,106,0,046,Heroes and Generals,03,First person shooter,This First person shooter has noticeable strengths and weaknesses across several play dimensions.
1167,106,1,046,Heroes and Generals,03,First person shooter,"In addition, goals, rules, and guidance work together to create a very strong sense of direction."
1168,106,2,046,Heroes and Generals,03,First person shooter,"During play, the goals and play structure create a strong sense of value."
1169,106,3,046,Heroes and Generals,03,First person shooter,The game delivers a very strong sense of mastery and skill growth.
1170,106,4,046,Heroes and Generals,03,First person shooter,"At the same time, players have little reason to explore new systems or content."
1171,106,5,046,Heroes and Generals,03,First person shooter,"The art, animation, and audio work together very well."
1172,106,6,046,Heroes and Generals,03,First person shooter,"In addition, the game controls smoothly and provides well-defined input feedback."
1173,106,7,046,Heroes and Generals,03,First person shooter,"From the player's perspective, each step forward receives a noticeable response."
1174,106,8,046,Heroes and Generals,03,First person shooter,"From the player's perspective, the experience makes players feel that they control the pace and direction of play."
1175,106,9,046,Heroes and Generals,03,First person shooter,Another point is that the experience feels coherent and supports strong concentration.
1176,106,10,046,Heroes and Generals,03,First person shooter,"In addition, its levels and tasks are highly difficult, with frequent failure and retrying."
1177,107,0,065,Heroes of the storm,05,Multiplayer online battle arenas,"Overall, this Multiplayer online battle arenas offers a clear player experience."
1178,107,1,065,Heroes of the storm,05,Multiplayer online battle arenas,"In practice, the game provides a basic immersive experience."
1179,107,2,065,Heroes of the storm,05,Multiplayer online battle arenas,"Another point is that the goals are very clear, and the constraints are explained in detail."
1180,107,3,065,Heroes of the storm,05,Multiplayer online battle arenas,"More specifically, rewards and milestones are communicated effectively."
1181,107,4,065,Heroes of the storm,05,Multiplayer online battle arenas,"Players may occasionally feel that their actions matter, but the feeling is inconsistent."
1182,107,5,065,Heroes of the storm,05,Multiplayer online battle arenas,"In addition, the game maintains a basic level of curiosity."
1183,107,6,065,Heroes of the storm,05,Multiplayer online battle arenas,"From the player's perspective, the game includes many demanding levels."
1184,107,7,065,Heroes of the storm,05,Multiplayer online battle arenas,"In addition, the audiovisual design feels polished and strengthens the atmosphere."
1185,107,8,065,Heroes of the storm,05,Multiplayer online battle arenas,"From the player's perspective, the sense of autonomy is moderate."
1186,107,9,065,Heroes of the storm,05,Multiplayer online battle arenas,"In practice, the control design reduces unnecessary friction."
1187,107,10,065,Heroes of the storm,05,Multiplayer online battle arenas,The design supports effective learning and rewarding skill development.
1188,108,0,189,Hollow knight,01,Action adventure game,This is a Action adventure game.
1189,108,1,189,Hollow knight,01,Action adventure game,"During play, the experience strongly rewards effort with a feeling of increasing competence."
1190,108,2,189,Hollow knight,01,Action adventure game,"In addition, the polished visual and audio presentation strongly improves immersion and enjoyment."
1191,108,3,189,Hollow knight,01,Action adventure game,"It gives players a deep feeling of value, purpose, and emotional investment."
1192,108,4,189,Hollow knight,01,Action adventure game,"Another point is that it constantly tests the player's reactions, understanding, and strategy."
1193,108,5,189,Hollow knight,01,Action adventure game,Players can understand their current goals and completion status.
1194,108,6,189,Hollow knight,01,Action adventure game,"At the same time, it is full of new situations and unknown outcomes that keep players interested."
1195,108,7,189,Hollow knight,01,Action adventure game,"In practice, players can quickly understand the mechanics, limits, and win conditions."
1196,108,8,189,Hollow knight,01,Action adventure game,Another point is that the experience feels coherent and supports strong concentration.
1197,108,9,189,Hollow knight,01,Action adventure game,"At the same time, the decision space is broad enough to make play feel flexible."
1198,108,10,189,Hollow knight,01,Action adventure game,"During play, input feedback is precise, making the game feel very comfortable to control."
1199,109,0,172,Home Sweet Home,07,Puzzle game,This Puzzle game has noticeable strengths and weaknesses across several play dimensions.
1200,109,1,172,Home Sweet Home,07,Puzzle game,"Another point is that the art, animation, and sound design work together very well."
1201,109,2,172,Home Sweet Home,07,Puzzle game,"More specifically, players can feel strongly absorbed by the overall experience."
1202,109,3,172,Home Sweet Home,07,Puzzle game,"From the player's perspective, the game gives players a very strong sense of freedom and autonomy."
1203,109,4,172,Home Sweet Home,07,Puzzle game,"In practice, the experience strongly rewards effort with a feeling of increasing competence."
1204,109,5,172,Home Sweet Home,07,Puzzle game,"More specifically, goals, rules, and guidance work together to create a very strong sense of direction."
1205,109,6,172,Home Sweet Home,07,Puzzle game,"During play, milestones, achievements, and result signals are specific and satisfying."
1206,109,7,172,Home Sweet Home,07,Puzzle game,"In addition, its levels and tasks are highly challenging, with frequent failure and retrying."
1207,109,8,172,Home Sweet Home,07,Puzzle game,"From the player's perspective, players are easily drawn in by new mechanics, surprises, and changes."
1208,109,9,172,Home Sweet Home,07,Puzzle game,"In addition, input feedback is detailed, making the game feel very comfortable to control."
1209,109,10,172,Home Sweet Home,07,Puzzle game,"More specifically, the meaning of the experience is balanced rather than especially strong or absent."
1210,110,0,190,Homescapes,07,Puzzle game,"As a Puzzle game, it leaves a fairly distinct impression."
1211,110,1,190,Homescapes,07,Puzzle game,"In practice, the art, animation, and sound design work together very well."
1212,110,2,190,Homescapes,07,Puzzle game,"More specifically, the theme and goals work together well, making the experience feel highly valuable."
1213,110,3,190,Homescapes,07,Puzzle game,Another point is that the experience feels coherent and supports strong concentration.
1214,110,4,190,Homescapes,07,Puzzle game,It is full of new situations and unknown outcomes that keep players interested.
1215,110,5,190,Homescapes,07,Puzzle game,"At the same time, the game delivers a very strong sense of mastery and skill growth."
1216,110,6,190,Homescapes,07,Puzzle game,"More specifically, goals, constraints, and guidance work together to create a very strong sense of direction."
1217,110,7,190,Homescapes,07,Puzzle game,Another point is that players can start playing naturally with little extra adjustment.
1218,110,8,190,Homescapes,07,Puzzle game,The game is very difficult and demands strong skill and patience.
1219,110,9,190,Homescapes,07,Puzzle game,"At the same time, the game provides very detailed progress and reward feedback."
1220,110,10,190,Homescapes,07,Puzzle game,"From the player's perspective, the game gives players many choices and a strong sense of agency."
1221,111,0,191,Honkai impact,02,Action role playing game,This is a Action role playing game.
1222,111,1,191,Honkai impact,02,Action role playing game,"More specifically, the goals are very clear, and the rules are explained in detail."
1223,111,2,191,Honkai impact,02,Action role playing game,"More specifically, it is full of new situations and unknown outcomes that keep players interested."
1224,111,3,191,Honkai impact,02,Action role playing game,"At the same time, the polished visual and audio presentation strongly improves immersion and enjoyment."
1225,111,4,191,Honkai impact,02,Action role playing game,Players can perform intended actions with relative ease.
1226,111,5,191,Honkai impact,02,Action role playing game,"In addition, the game makes player choices and actions feel meaningful."
1227,111,6,191,Honkai impact,02,Action role playing game,"During play, the game is highly immersive and can make players lose track of time."
1228,111,7,191,Honkai impact,02,Action role playing game,"In practice, its levels and tasks are highly challenging, with frequent failure and retrying."
1229,111,8,191,Honkai impact,02,Action role playing game,"More specifically, the experience makes players feel that they control the pace and direction of play."
1230,111,9,191,Honkai impact,02,Action role playing game,"At the same time, milestones, achievements, and result signals are detailed and satisfying."
1231,111,10,191,Honkai impact,02,Action role playing game,"At the same time, players can clearly feel themselves learning, practicing, and controlling the system."
1232,112,0,085,Hop,07,Puzzle game,This is a Puzzle game.
1233,112,1,085,Hop,07,Puzzle game,"In practice, the game makes it fairly easy for players to become immersed."
1234,112,2,085,Hop,07,Puzzle game,"From the player's perspective, players can generally understand how far they have advanced."
1235,112,3,085,Hop,07,Puzzle game,"From the player's perspective, the control design reduces unnecessary friction."
1236,112,4,085,Hop,07,Puzzle game,"In practice, the game supports a basic learning and mastery process."
1237,112,5,085,Hop,07,Puzzle game,"Some levels, rules, or situations can interest the player."
1238,112,6,085,Hop,07,Puzzle game,"From the player's perspective, players may occasionally feel that their actions matter, but the feeling is inconsistent."
1239,112,7,085,Hop,07,Puzzle game,"At the same time, freedom is low, and different choices do not change the experience very much."
1240,112,8,085,Hop,07,Puzzle game,Another point is that the game has appealing art direction and sound.
1241,112,9,085,Hop,07,Puzzle game,"In practice, the challenge level is fair, with some resistance but not too much frustration."
1242,112,10,085,Hop,07,Puzzle game,"At the same time, players can quickly understand the systems, limits, and win conditions."
1243,113,0,192,Horizon zero dawn,02,Action role playing game,This is a Action role playing game.
1244,113,1,192,Horizon zero dawn,02,Action role playing game,"At the same time, the game creates a very strong sense that player actions matter."
1245,113,2,192,Horizon zero dawn,02,Action role playing game,"In addition, the control design reduces unnecessary friction."
1246,113,3,192,Horizon zero dawn,02,Action role playing game,Another point is that players can understand their current goals and completion status.
1247,113,4,192,Horizon zero dawn,02,Action role playing game,Another point is that the experience makes players feel that they control the pace and direction of play.
1248,113,5,192,Horizon zero dawn,02,Action role playing game,"From the player's perspective, the game strongly encourages exploration and discovery."
1249,113,6,192,Horizon zero dawn,02,Action role playing game,"At the same time, the polished visual and audio presentation strongly improves immersion and enjoyment."
1250,113,7,192,Horizon zero dawn,02,Action role playing game,"During play, the game includes many challenging levels."
1251,113,8,192,Horizon zero dawn,02,Action role playing game,"In addition, the experience strongly rewards effort with a feeling of increasing competence."
1252,113,9,192,Horizon zero dawn,02,Action role playing game,"In practice, players can quickly see what they should do and how to proceed."
1253,113,10,192,Horizon zero dawn,02,Action role playing game,"From the player's perspective, the game makes it fairly easy for players to become immersed."
1254,114,0,193,Into The Breach,13,Strategy game,This Strategy game has noticeable strengths and weaknesses across several play dimensions.
1255,114,1,193,Into The Breach,13,Strategy game,"During play, the game is demanding and asks players to retry, learn, and improve."
1256,114,2,193,Into The Breach,13,Strategy game,"At the same time, the experience makes players feel that they control the pace and direction of play."
1257,114,3,193,Into The Breach,13,Strategy game,"In practice, the goals and play structure create a strong sense of value."
